1/21/2017,USAA SAVINGS BANK,14
1/21/2017,Elan Financial Services Fidelity,13
1/22/2017,Chase,472
1/22/2017,Bank of America,415
1/22/2017,Wells Fargo Bank,247
1/22/2017,American Express,144
1/22/2017,listing below.  There is no,120
1/22/2017,Capital One,111
1/22/2017,PNC BANK,73
1/22/2017,NAVY FEDERAL CREDIT UNION,66
1/22/2017,U.S. Bank,62
1/22/2017,Citi\u00AE,52
1/22/2017,USAA Federal Savings Bank,39
1/22/2017,TD Bank,28
1/22/2017,Citibank®,28
1/22/2017,Citibank,22
1/22/2017,Regions Bank,20
1/22/2017,SunTrust,17
1/22/2017,Fifth Third Bank,15
1/22/2017,BRANCH BANKING and TRUST CO,12
1/22/2017,KeyBank,9
1/22/2017,Elan Financial Services Fidelity,8
1/23/2017,Bank of America,557
1/23/2017,Chase,532
1/23/2017,Wells Fargo Bank,374
1/23/2017,Capital One,266
1/23/2017,American Express,144
1/23/2017,listing below.  There is no,137
1/23/2017,U.S. Bank,102
1/23/2017,Citi\u00AE,72
1/23/2017,NAVY FEDERAL CREDIT UNION,64
1/23/2017,Fifth Third Bank,61
1/23/2017,PNC BANK,55
1/23/2017,SunTrust,49
1/23/2017,Citibank®,47
1/23/2017,KeyBank,40
1/23/2017,USAA Federal Savings Bank,38
1/23/2017,Regions Bank,24
1/23/2017,Citibank,24
1/23/2017,Elan Financial Services Fidelity,21
1/23/2017,TD Bank,21
1/23/2017,BRANCH BANKING and TRUST CO,16
1/24/2017,Bank of America,438
1/24/2017,Chase,416
1/24/2017,Wells Fargo Bank,226
1/24/2017,Capital One,140
1/24/2017,American Express,125
1/24/2017,listing below.  There is no,100
1/24/2017,U.S. Bank,74
1/24/2017,NAVY FEDERAL CREDIT UNION,55
1/24/2017,PNC BANK,52
1/24/2017,Citi\u00AE,41
1/24/2017,USAA Federal Savings Bank,36
1/24/2017,Citibank®,32
1/24/2017,TD Bank,28
1/24/2017,Citibank,26
1/24/2017,Regions Bank,21
1/24/2017,SunTrust,17
1/24/2017,Fifth Third Bank,13
1/24/2017,BRANCH BANKING and TRUST CO,13
1/24/2017,USAA SAVINGS BANK,10
1/24/2017,Elan Financial Services Fidelity,8
1/25/2017,Bank of America,404
1/25/2017,Chase,385
1/25/2017,Wells Fargo Bank,201
1/25/2017,Capital One,149
1/25/2017,American Express,126
1/25/2017,listing below.  There is no,118
1/25/2017,U.S. Bank,68
1/25/2017,Citi\u00AE,62
1/25/2017,PNC BANK,44
1/25/2017,NAVY FEDERAL CREDIT UNION,41
1/25/2017,SunTrust,32
1/25/2017,USAA Federal Savings Bank,31
1/25/2017,TD Bank,31
1/25/2017,Citibank®,27
1/25/2017,Fifth Third Bank,26
1/25/2017,Regions Bank,25
1/25/2017,Citibank,23
1/25/2017,KeyBank,21
1/25/2017,Security Service Federal Credit Union,10
1/25/2017,Elan Financial Services Fidelity,9
1/26/2017,Wells Fargo Bank,494
1/26/2017,Chase,355
1/26/2017,Bank of America,335
1/26/2017,listing below.  There is no,103
1/26/2017,American Express,96
1/26/2017,Capital One,95
1/26/2017,NAVY FEDERAL CREDIT UNION,67
1/26/2017,U.S. Bank,48
1/26/2017,PNC BANK,47
1/26/2017,Citi\u00AE,41
1/26/2017,USAA Federal Savings Bank,38
1/26/2017,Citibank®,28
1/26/2017,TD Bank,27
1/26/2017,Citibank,17
1/26/2017,SunTrust,16
1/26/2017,Regions Bank,15
1/26/2017,BRANCH BANKING and TRUST CO,14
1/26/2017,USAA SAVINGS BANK,11
1/26/2017,Fifth Third Bank,9
1/26/2017,COMPASS BANK,8
1/27/2017,Bank of America,571
1/27/2017,Chase,565
1/27/2017,Wells Fargo Bank,314
1/27/2017,American Express,161
1/27/2017,listing below.  There is no,154
1/27/2017,Capital One,144
1/27/2017,U.S. Bank,94
1/27/2017,NAVY FEDERAL CREDIT UNION,73
1/27/2017,Citi\u00AE,66
1/27/2017,PNC BANK,62
1/27/2017,USAA Federal Savings Bank,44
1/27/2017,Citibank®,37
1/27/2017,Regions Bank,37
1/27/2017,TD Bank,28
1/27/2017,Citibank,25
1/27/2017,Fifth Third Bank,23
1/27/2017,SunTrust,21
1/27/2017,BRANCH BANKING and TRUST CO,17
1/27/2017,"Chase Bank USA, N.A.",14
1/27/2017,Elan Financial Services Fidelity,12
1/28/2017,Wells Fargo Bank,571
1/28/2017,Bank of America,517
1/28/2017,Chase,496
1/28/2017,listing below.  There is no,134
1/28/2017,American Express,130
1/28/2017,Capital One,122
1/28/2017,U.S. Bank,98
1/28/2017,NAVY FEDERAL CREDIT UNION,62
1/28/2017,PNC BANK,57
1/28/2017,Citi\u00AE,54
1/28/2017,USAA Federal Savings Bank,44
1/28/2017,Citibank®,38
1/28/2017,TD Bank,35
1/28/2017,Citibank,25
1/28/2017,Regions Bank,22
1/28/2017,SunTrust,17
1/28/2017,Fifth Third Bank,17
1/28/2017,BRANCH BANKING and TRUST CO,16
1/28/2017,Elan Financial Services Fidelity,16
1/28/2017,TCF NATIONAL BANK,11
1/29/2017,Chase,495
1/29/2017,Bank of America,403
1/29/2017,Wells Fargo Bank,268
1/29/2017,American Express,140
1/29/2017,listing below.  There is no,138
1/29/2017,Capital One,111
1/29/2017,U.S. Bank,92
1/29/2017,NAVY FEDERAL CREDIT UNION,64
1/29/2017,PNC BANK,61
1/29/2017,Citi\u00AE,53
1/29/2017,Citibank,36
1/29/2017,USAA Federal Savings Bank,29
1/29/2017,Citibank®,28
1/29/2017,Regions Bank,25
1/29/2017,TD Bank,22
1/29/2017,Elan Financial Services Fidelity,14
1/29/2017,BRANCH BANKING and TRUST CO,14
1/29/2017,USAA SAVINGS BANK,13
1/29/2017,SunTrust,12
1/29/2017,Fifth Third Bank,11
1/30/2017,Bank of America,558
1/30/2017,Chase,487
1/30/2017,Wells Fargo Bank,348
1/30/2017,American Express,159
1/30/2017,Capital One,154
1/30/2017,listing below.  There is no,133
1/30/2017,U.S. Bank,66
1/30/2017,Citi\u00AE,61
1/30/2017,PNC BANK,57
1/30/2017,NAVY FEDERAL CREDIT UNION,56
1/30/2017,Citibank®,39
1/30/2017,TD Bank,36
1/30/2017,USAA Federal Savings Bank,34
1/30/2017,Citibank,26
1/30/2017,SunTrust,24
1/30/2017,Regions Bank,21
1/30/2017,BRANCH BANKING and TRUST CO,21
1/30/2017,Fifth Third Bank,13
1/30/2017,USAA SAVINGS BANK,11
1/30/2017,TCF NATIONAL BANK,11
1/31/2017,Bank of America,569
1/31/2017,Chase,512
1/31/2017,Capital One,328
1/31/2017,Wells Fargo Bank,255
1/31/2017,American Express,136
1/31/2017,listing below.  There is no,132
1/31/2017,U.S. Bank,96
1/31/2017,SunTrust,81
1/31/2017,Fifth Third Bank,77
1/31/2017,Citi\u00AE,75
1/31/2017,NAVY FEDERAL CREDIT UNION,65
1/31/2017,PNC BANK,58
1/31/2017,Citibank®,53
1/31/2017,KeyBank,47
1/31/2017,USAA Federal Savings Bank,43
1/31/2017,Citibank,31
1/31/2017,TD Bank,30
1/31/2017,RBFCU,30
1/31/2017,Regions Bank,22
1/31/2017,Security Service Federal Credit Union,21
2/1/2017,Bank of America,598
2/1/2017,Chase,557
2/1/2017,Wells Fargo Bank,507
2/1/2017,Capital One,246
2/1/2017,American Express,181
2/1/2017,listing below.  There is no,128
2/1/2017,U.S. Bank,105
2/1/2017,Citi\u00AE,85
2/1/2017,SunTrust,75
2/1/2017,Fifth Third Bank,67
2/1/2017,NAVY FEDERAL CREDIT UNION,67
2/1/2017,PNC BANK,61
2/1/2017,USAA Federal Savings Bank,55
2/1/2017,Citibank®,44
2/1/2017,TD Bank,35
2/1/2017,KeyBank,33
2/1/2017,Regions Bank,30
2/1/2017,Citibank,23
2/1/2017,RBFCU,19
2/1/2017,BRANCH BANKING and TRUST CO,18
2/2/2017,Bank of America,595
2/2/2017,Chase,522
2/2/2017,Wells Fargo Bank,429
2/2/2017,American Express,182
2/2/2017,Capital One,179
2/2/2017,listing below.  There is no,152
2/2/2017,U.S. Bank,90
2/2/2017,PNC BANK,67
2/2/2017,Citi\u00AE,62
2/2/2017,NAVY FEDERAL CREDIT UNION,51
2/2/2017,USAA Federal Savings Bank,40
2/2/2017,Citibank®,36
2/2/2017,TD Bank,35
2/2/2017,Regions Bank,32
2/2/2017,SunTrust,31
2/2/2017,Fifth Third Bank,28
2/2/2017,Citibank,28
2/2/2017,BRANCH BANKING and TRUST CO,18
2/2/2017,State Employees' Credit Union,13
2/2/2017,KeyBank,12
2/3/2017,Bank of America,629
2/3/2017,Chase,534
2/3/2017,Wells Fargo Bank,399
2/3/2017,American Express,158
2/3/2017,listing below.  There is no,148
2/3/2017,Capital One,125
2/3/2017,U.S. Bank,80
2/3/2017,PNC BANK,64
2/3/2017,NAVY FEDERAL CREDIT UNION,49
2/3/2017,Citi\u00AE,47
2/3/2017,USAA Federal Savings Bank,36
2/3/2017,Regions Bank,32
2/3/2017,Citibank®,31
2/3/2017,Citibank,25
2/3/2017,TD Bank,24
2/3/2017,Fifth Third Bank,21
2/3/2017,"Chase Bank USA, N.A.",19
2/3/2017,SunTrust,16
2/3/2017,BRANCH BANKING and TRUST CO,14
2/3/2017,USAA SAVINGS BANK,12
2/4/2017,Bank of America,525
2/4/2017,Chase,492
2/4/2017,Wells Fargo Bank,331
2/4/2017,listing below.  There is no,145
2/4/2017,American Express,130
2/4/2017,Capital One,124
2/4/2017,U.S. Bank,78
2/4/2017,PNC BANK,67
2/4/2017,NAVY FEDERAL CREDIT UNION,63
2/4/2017,Citi\u00AE,58
2/4/2017,USAA Federal Savings Bank,49
2/4/2017,Regions Bank,39
2/4/2017,Citibank®,38
2/4/2017,Citibank,32
2/4/2017,TD Bank,26
2/4/2017,SunTrust,17
2/4/2017,Fifth Third Bank,16
2/4/2017,BRANCH BANKING and TRUST CO,15
2/4/2017,Elan Financial Services Fidelity,13
2/4/2017,USAA SAVINGS BANK,11
2/5/2017,Bank of America,419
2/5/2017,Chase,399
2/5/2017,Wells Fargo Bank,218
2/5/2017,American Express,132
2/5/2017,listing below.  There is no,122
2/5/2017,Capital One,97
2/5/2017,U.S. Bank,70
2/5/2017,Citi\u00AE,54
2/5/2017,NAVY FEDERAL CREDIT UNION,50
2/5/2017,PNC BANK,47
2/5/2017,Citibank®,28
2/5/2017,Regions Bank,27
2/5/2017,TD Bank,26
2/5/2017,USAA Federal Savings Bank,25
2/5/2017,Citibank,23
2/5/2017,SunTrust,17
2/5/2017,Fifth Third Bank,15
2/5/2017,"Chase Bank USA, N.A.",11
2/5/2017,BRANCH BANKING and TRUST CO,10
2/5/2017,State Employees' Credit Union,9
2/6/2017,Bank of America,558
2/6/2017,Chase,514
2/6/2017,Wells Fargo Bank,376
2/6/2017,Capital One,271
2/6/2017,American Express,156
2/6/2017,listing below.  There is no,142
2/6/2017,Citi\u00AE,79
2/6/2017,U.S. Bank,78
2/6/2017,SunTrust,69
2/6/2017,NAVY FEDERAL CREDIT UNION,68
2/6/2017,Fifth Third Bank,58
2/6/2017,USAA Federal Savings Bank,57
2/6/2017,Citibank®,48
2/6/2017,KeyBank,42
2/6/2017,PNC BANK,40
2/6/2017,TD Bank,29
2/6/2017,Citibank,29
2/6/2017,RBFCU,26
2/6/2017,Regions Bank,25
2/6/2017,People's United Bank,15
2/7/2017,Bank of America,575
2/7/2017,Chase,522
2/7/2017,Wells Fargo Bank,320
2/7/2017,Capital One,167
2/7/2017,listing below.  There is no,146
2/7/2017,American Express,124
2/7/2017,U.S. Bank,75
2/7/2017,NAVY FEDERAL CREDIT UNION,70
2/7/2017,PNC BANK,53
2/7/2017,Citi\u00AE,47
2/7/2017,USAA Federal Savings Bank,44
2/7/2017,SunTrust,36
2/7/2017,TD Bank,31
2/7/2017,Citibank®,31
2/7/2017,Fifth Third Bank,30
2/7/2017,Citibank,28
2/7/2017,Regions Bank,25
2/7/2017,KeyBank,20
2/7/2017,BRANCH BANKING and TRUST CO,16
2/7/2017,COMPASS BANK,13
2/8/2017,Bank of America,589
2/8/2017,Chase,469
2/8/2017,Wells Fargo Bank,307
2/8/2017,American Express,178
2/8/2017,Capital One,142
2/8/2017,listing below.  There is no,141
2/8/2017,U.S. Bank,70
2/8/2017,NAVY FEDERAL CREDIT UNION,69
2/8/2017,PNC BANK,64
2/8/2017,Citi\u00AE,53
2/8/2017,USAA Federal Savings Bank,39
2/8/2017,Citibank®,38
2/8/2017,Regions Bank,29
2/8/2017,TD Bank,27
2/8/2017,SunTrust,27
2/8/2017,Citibank,25
2/8/2017,Fifth Third Bank,25
2/8/2017,"Chase Bank USA, N.A.",17
2/8/2017,USAA SAVINGS BANK,17
2/8/2017,Elan Financial Services Fidelity,16
2/9/2017,Bank of America,519
2/9/2017,Chase,496
2/9/2017,Wells Fargo Bank,377
2/9/2017,American Express,160
2/9/2017,listing below.  There is no,148
2/9/2017,Capital One,126
2/9/2017,U.S. Bank,91
2/9/2017,PNC BANK,57
2/9/2017,Citi\u00AE,51
2/9/2017,USAA Federal Savings Bank,48
2/9/2017,NAVY FEDERAL CREDIT UNION,47
2/9/2017,Citibank®,38
2/9/2017,Citibank,34
2/9/2017,TD Bank,29
2/9/2017,Regions Bank,22
2/9/2017,SunTrust,15
2/9/2017,Fifth Third Bank,14
2/9/2017,State Employees' Credit Union,12
2/9/2017,USAA SAVINGS BANK,10
2/9/2017,COMPASS BANK,9
2/10/2017,Bank of America,568
2/10/2017,Chase,557
2/10/2017,Wells Fargo Bank,270
2/10/2017,Capital One,184
2/10/2017,American Express,172
2/10/2017,listing below.  There is no,164
2/10/2017,U.S. Bank,103
2/10/2017,NAVY FEDERAL CREDIT UNION,68
2/10/2017,Citi\u00AE,68
2/10/2017,PNC BANK,61
2/10/2017,SunTrust,42
2/10/2017,USAA Federal Savings Bank,41
2/10/2017,Citibank®,37
2/10/2017,TD Bank,36
2/10/2017,Citibank,35
2/10/2017,Regions Bank,33
2/10/2017,Fifth Third Bank,31
2/10/2017,BRANCH BANKING and TRUST CO,20
2/10/2017,KeyBank,20
2/10/2017,USAA SAVINGS BANK,13
2/11/2017,Wells Fargo Bank,496
2/11/2017,Chase,477
2/11/2017,Bank of America,477
2/11/2017,listing below.  There is no,157
2/11/2017,Capital One,132
2/11/2017,American Express,129
2/11/2017,U.S. Bank,72
2/11/2017,NAVY FEDERAL CREDIT UNION,56
2/11/2017,PNC BANK,52
2/11/2017,Citi\u00AE,49
2/11/2017,USAA Federal Savings Bank,43
2/11/2017,Regions Bank,32
2/11/2017,TD Bank,27
2/11/2017,Citibank®,27
2/11/2017,Citibank,24
2/11/2017,SunTrust,19
2/11/2017,"Chase Bank USA, N.A.",16
2/11/2017,Fifth Third Bank,12
2/11/2017,Golden 1 Credit Union,10
2/11/2017,KeyBank,9
2/12/2017,Chase,451
2/12/2017,Bank of America,415
2/12/2017,Wells Fargo Bank,243
2/12/2017,listing below.  There is no,148
2/12/2017,American Express,131
2/12/2017,Capital One,99
2/12/2017,U.S. Bank,71
2/12/2017,NAVY FEDERAL CREDIT UNION,49
2/12/2017,Citi\u00AE,43
2/12/2017,PNC BANK,40
2/12/2017,Citibank,29
2/12/2017,Regions Bank,26
2/12/2017,USAA Federal Savings Bank,24
2/12/2017,SunTrust,23
2/12/2017,TD Bank,22
2/12/2017,Citibank®,22
2/12/2017,BRANCH BANKING and TRUST CO,16
2/12/2017,Fifth Third Bank,14
2/12/2017,America First Credit Union,9
2/12/2017,COMPASS BANK,8
2/13/2017,Bank of America,508
2/13/2017,Chase,474
2/13/2017,Wells Fargo Bank,344
2/13/2017,American Express,130
2/13/2017,listing below.  There is no,122
2/13/2017,U.S. Bank,92
2/13/2017,Capital One,91
2/13/2017,Citi\u00AE,67
2/13/2017,NAVY FEDERAL CREDIT UNION,60
2/13/2017,PNC BANK,57
2/13/2017,USAA Federal Savings Bank,37
2/13/2017,Regions Bank,32
2/13/2017,TD Bank,32
2/13/2017,Citibank®,30
2/13/2017,Citibank,23
2/13/2017,BRANCH BANKING and TRUST CO,18
2/13/2017,Elan Financial Services Fidelity,18
2/13/2017,Fifth Third Bank,16
2/13/2017,SunTrust,11
2/13/2017,State Employees' Credit Union,10
2/14/2017,Bank of America,478
2/14/2017,Chase,452
2/14/2017,Wells Fargo Bank,316
2/14/2017,listing below.  There is no,121
2/14/2017,American Express,117
2/14/2017,Capital One,88
2/14/2017,U.S. Bank,75
2/14/2017,Citi\u00AE,56
2/14/2017,PNC BANK,49
2/14/2017,NAVY FEDERAL CREDIT UNION,46
2/14/2017,USAA Federal Savings Bank,44
2/14/2017,Citibank®,30
2/14/2017,Citibank,25
2/14/2017,Regions Bank,24
2/14/2017,TD Bank,17
2/14/2017,SunTrust,12
2/14/2017,"Chase Bank USA, N.A.",11
2/14/2017,TCF NATIONAL BANK,11
2/14/2017,Elan Financial Services Fidelity,11
2/14/2017,BRANCH BANKING and TRUST CO,11
2/15/2017,Chase,512
2/15/2017,Bank of America,359
2/15/2017,Wells Fargo Bank,269
2/15/2017,American Express,99
2/15/2017,listing below.  There is no,97
2/15/2017,Capital One,80
2/15/2017,PNC BANK,47
2/15/2017,U.S. Bank,46
2/15/2017,NAVY FEDERAL CREDIT UNION,41
2/15/2017,Citi\u00AE,29
2/15/2017,USAA Federal Savings Bank,28
2/15/2017,Citibank,26
2/15/2017,Citibank®,24
2/15/2017,TD Bank,17
2/15/2017,Regions Bank,13
2/15/2017,USAA SAVINGS BANK,11
2/15/2017,COMPASS BANK,10
2/15/2017,SunTrust,9
2/15/2017,BRANCH BANKING and TRUST CO,8
2/15/2017,Golden 1 Credit Union,8
2/16/2017,Bank of America,568
2/16/2017,Chase,555
2/16/2017,Wells Fargo Bank,398
2/16/2017,Capital One,394
2/16/2017,Citibank,167
2/16/2017,American Express,127
2/16/2017,listing below.  There is no,116
2/16/2017,SunTrust,104
2/16/2017,Fifth Third Bank,102
2/16/2017,U.S. Bank,100
2/16/2017,KeyBank,57
2/16/2017,Navy Federal Credit Union,56
2/16/2017,PNC BANK,51
2/16/2017,USAA Federal Savings Bank,43
2/16/2017,Rockford Bell Credit Union,37
2/16/2017,Regions Bank,33
2/16/2017,Security Service Federal Credit Union,23
2/16/2017,Associated Bank,23
2/16/2017,TD Bank,18
2/16/2017,Elan Financial Services Fidelity,15
2/17/2017,Bank of America,553
2/17/2017,Chase,535
2/17/2017,Wells Fargo Bank,394
2/17/2017,listing below.  There is no,151
2/17/2017,American Express,148
2/17/2017,Citibank,138
2/17/2017,Capital One,137
2/17/2017,U.S. Bank,92
2/17/2017,Navy Federal Credit Union,65
2/17/2017,USAA Federal Savings Bank,60
2/17/2017,PNC BANK,53
2/17/2017,Regions Bank,33
2/17/2017,TD Bank,27
2/17/2017,SunTrust,16
2/17/2017,"Chase Bank USA, N.A.",15
2/17/2017,KeyBank,13
2/17/2017,TFC Bank,11
2/17/2017,Fifth Third Bank,9
2/17/2017,BBVA Compass,7
2/17/2017,Elan Financial Services Fidelity,7
2/18/2017,Chase,601
2/18/2017,Bank of America,533
2/18/2017,Wells Fargo Bank,376
2/18/2017,listing below.  There is no,193
2/18/2017,American Express,185
2/18/2017,Capital One,158
2/18/2017,Citibank,144
2/18/2017,U.S. Bank,86
2/18/2017,PNC BANK,77
2/18/2017,Navy Federal Credit Union,65
2/18/2017,USAA Federal Savings Bank,53
2/18/2017,SunTrust,38
2/18/2017,TD Bank,34
2/18/2017,Regions Bank,22
2/18/2017,Fifth Third Bank,22
2/18/2017,BB&T Bank,19
2/18/2017,BBVA Compass,18
2/18/2017,"Chase Bank USA, N.A.",11
2/18/2017,Elan Financial Services Fidelity,10
2/18/2017,America First Credit Union,9
2/19/2017,Chase,558
2/19/2017,Bank of America,490
2/19/2017,Wells Fargo Bank,276
2/19/2017,American Express,175
2/19/2017,listing below.  There is no,159
2/19/2017,Capital One,158
2/19/2017,Citibank,121
2/19/2017,U.S. Bank,89
2/19/2017,PNC BANK,66
2/19/2017,Navy Federal Credit Union,57
2/19/2017,USAA Federal Savings Bank,50
2/19/2017,TD Bank,37
2/19/2017,SunTrust,23
2/19/2017,BB&T Bank,22
2/19/2017,Regions Bank,20
2/19/2017,BBVA Compass,14
2/19/2017,State Employees Credit Union,14
2/19/2017,"PNC Bank, N.A.",13
2/19/2017,KeyBank,11
2/19/2017,Elan Financial Services Fidelity,11
2/20/2017,Chase,720
2/20/2017,Bank of America,533
2/20/2017,Wells Fargo Bank,424
2/20/2017,listing below.  There is no,188
2/20/2017,American Express,179
2/20/2017,Capital One,161
2/20/2017,Citibank,154
2/20/2017,U.S. Bank,91
2/20/2017,PNC BANK,80
2/20/2017,Navy Federal Credit Union,68
2/20/2017,USAA Federal Savings Bank,60
2/20/2017,Regions Bank,41
2/20/2017,TD Bank,39
2/20/2017,SunTrust,22
2/20/2017,Elan Financial Services Fidelity,17
2/20/2017,"Chase Bank USA, N.A.",15
2/20/2017,TFC Bank,12
2/20/2017,Fifth Third Bank,10
2/20/2017,KeyBank,10
2/20/2017,State Employees Credit Union,10
2/21/2017,Chase,876
2/21/2017,Bank of America,670
2/21/2017,Wells Fargo Bank,362
2/21/2017,American Express,222
2/21/2017,listing below.  There is no,195
2/21/2017,Capital One,146
2/21/2017,Citibank,143
2/21/2017,U.S. Bank,116
2/21/2017,Navy Federal Credit Union,95
2/21/2017,PNC BANK,68
2/21/2017,USAA Federal Savings Bank,67
2/21/2017,TD Bank,46
2/21/2017,Regions Bank,32
2/21/2017,SunTrust,30
2/21/2017,BB&T Bank,26
2/21/2017,BBVA Compass,16
2/21/2017,Elan Financial Services Fidelity,15
2/21/2017,Fifth Third Bank,14
2/21/2017,TFC Bank,13
2/21/2017,Golden 1 Credit Union,10
2/22/2017,Chase,868
2/22/2017,Bank of America,750
2/22/2017,Wells Fargo Bank,665
2/22/2017,American Express,243
2/22/2017,listing below.  There is no,198
2/22/2017,Capital One,178
2/22/2017,Citibank,178
2/22/2017,U.S. Bank,123
2/22/2017,Navy Federal Credit Union,112
2/22/2017,PNC BANK,85
2/22/2017,USAA Federal Savings Bank,59
2/22/2017,TD Bank,45
2/22/2017,SunTrust,35
2/22/2017,Regions Bank,33
2/22/2017,BB&T Bank,22
2/22/2017,TFC Bank,19
2/22/2017,Fifth Third Bank,18
2/22/2017,State Employees Credit Union,17
2/22/2017,Elan Financial Services Fidelity,16
2/22/2017,America First Credit Union,14
2/23/2017,Chase,995
2/23/2017,Bank of America,726
2/23/2017,Wells Fargo Bank,631
2/23/2017,American Express,266
2/23/2017,Capital One,252
2/23/2017,listing below.  There is no,245
2/23/2017,Citibank,211
2/23/2017,U.S. Bank,153
2/23/2017,Navy Federal Credit Union,130
2/23/2017,PNC BANK,110
2/23/2017,USAA Federal Savings Bank,106
2/23/2017,TD Bank,55
2/23/2017,Regions Bank,42
2/23/2017,SunTrust,42
2/23/2017,BB&T Bank,28
2/23/2017,Fifth Third Bank,24
2/23/2017,TFC Bank,24
2/23/2017,"Chase Bank USA, N.A.",17
2/23/2017,Elan Financial Services Fidelity,17
2/23/2017,State Employees Credit Union,16
2/24/2017,Chase,923
2/24/2017,Bank of America,918
2/24/2017,Wells Fargo Bank,643
2/24/2017,Capital One,526
2/24/2017,American Express,275
2/24/2017,Citibank,271
2/24/2017,listing below.  There is no,257
2/24/2017,U.S. Bank,158
2/24/2017,Navy Federal Credit Union,132
2/24/2017,Fifth Third Bank,127
2/24/2017,SunTrust,113
2/24/2017,PNC BANK,92
2/24/2017,USAA Federal Savings Bank,75
2/24/2017,KeyBank,71
2/24/2017,Rockford Bell Credit Union,59
2/24/2017,TD Bank,55
2/24/2017,Regions Bank,42
2/24/2017,BB&T Bank,31
2/24/2017,Security Service Federal Credit Union,29
2/24/2017,Elan Financial Services Fidelity,28
2/25/2017,Chase,985
2/25/2017,Bank of America,767
2/25/2017,Wells Fargo Bank,599
2/25/2017,American Express,283
2/25/2017,listing below.  There is no,265
2/25/2017,Capital One,226
2/25/2017,Citibank,215
2/25/2017,U.S. Bank,129
2/25/2017,Navy Federal Credit Union,122
2/25/2017,PNC BANK,119
2/25/2017,USAA Federal Savings Bank,75
2/25/2017,TD Bank,74
2/25/2017,Regions Bank,47
2/25/2017,SunTrust,34
2/25/2017,BB&T Bank,31
2/25/2017,Fifth Third Bank,26
2/25/2017,Elan Financial Services Fidelity,22
2/25/2017,TFC Bank,21
2/25/2017,"Chase Bank USA, N.A.",19
2/25/2017,State Employees Credit Union,17
2/26/2017,Chase,921
2/26/2017,Bank of America,705
2/26/2017,Wells Fargo Bank,424
2/26/2017,listing below.  There is no,243
2/26/2017,American Express,230
2/26/2017,Citibank,193
2/26/2017,Capital One,185
2/26/2017,U.S. Bank,124
2/26/2017,Navy Federal Credit Union,112
2/26/2017,PNC BANK,81
2/26/2017,USAA Federal Savings Bank,62
2/26/2017,TD Bank,50
2/26/2017,Regions Bank,42
2/26/2017,SunTrust,27
2/26/2017,Fifth Third Bank,22
2/26/2017,BB&T Bank,19
2/26/2017,KeyBank,17
2/26/2017,BBVA Compass,16
2/26/2017,TFC Bank,16
2/26/2017,Elan Financial Services Fidelity,15
2/27/2017,Chase,987
2/27/2017,Bank of America,850
2/27/2017,Wells Fargo Bank,600
2/27/2017,American Express,263
2/27/2017,listing below.  There is no,261
2/27/2017,Capital One,217
2/27/2017,Citibank,206
2/27/2017,U.S. Bank,128
2/27/2017,Navy Federal Credit Union,105
2/27/2017,PNC BANK,100
2/27/2017,USAA Federal Savings Bank,74
2/27/2017,TD Bank,65
2/27/2017,Regions Bank,59
2/27/2017,BB&T Bank,27
2/27/2017,SunTrust,26
2/27/2017,Elan Financial Services Fidelity,22
2/27/2017,KeyBank,19
2/27/2017,TFC Bank,19
2/27/2017,State Employees Credit Union,18
2/27/2017,Fifth Third Bank,18
2/28/2017,Chase,977
2/28/2017,Bank of America,968
2/28/2017,Wells Fargo Bank,491
2/28/2017,listing below.  There is no,280
2/28/2017,American Express,273
2/28/2017,Capital One,219
2/28/2017,Citibank,189
2/28/2017,U.S. Bank,142
2/28/2017,PNC BANK,126
2/28/2017,Navy Federal Credit Union,123
2/28/2017,USAA Federal Savings Bank,78
2/28/2017,TD Bank,56
2/28/2017,Regions Bank,47
2/28/2017,SunTrust,36
2/28/2017,BB&T Bank,27
2/28/2017,State Employees Credit Union,23
2/28/2017,Fifth Third Bank,22
2/28/2017,TFC Bank,18
2/28/2017,BBVA Compass,17
2/28/2017,America First Credit Union,14
3/1/2017,Chase,942
3/1/2017,Bank of America,920
3/1/2017,Wells Fargo Bank,757
3/1/2017,Capital One,430
3/1/2017,American Express,312
3/1/2017,Citibank,251
3/1/2017,listing below.  There is no,236
3/1/2017,U.S. Bank,142
3/1/2017,SunTrust,130
3/1/2017,Fifth Third Bank,128
3/1/2017,PNC BANK,125
3/1/2017,Navy Federal Credit Union,106
3/1/2017,USAA Federal Savings Bank,82
3/1/2017,KeyBank,67
3/1/2017,TD Bank,55
3/1/2017,Rockford Bell Credit Union,48
3/1/2017,Regions Bank,47
3/1/2017,Security Service Federal Credit Union,26
3/1/2017,BMO Harris Bank,25
3/1/2017,Associated Bank,25
3/2/2017,Chase,758
3/2/2017,Bank of America,727
3/2/2017,Wells Fargo Bank,407
3/2/2017,listing below.  There is no,221
3/2/2017,American Express,193
3/2/2017,Capital One,192
3/2/2017,Citibank,167
3/2/2017,Navy Federal Credit Union,105
3/2/2017,U.S. Bank,98
3/2/2017,PNC BANK,86
3/2/2017,USAA Federal Savings Bank,72
3/2/2017,TD Bank,48
3/2/2017,Regions Bank,40
3/2/2017,Fifth Third Bank,25
3/2/2017,SunTrust,23
3/2/2017,State Employees Credit Union,19
3/2/2017,BB&T Bank,18
3/2/2017,Elan Financial Services Fidelity,16
3/2/2017,America First Credit Union,14
